idx,symbol,price_1,qty_ratio_1,price_2,qty_ratio_2,price_3,qty_ratio_3,qty_total,price_item_count,future_buy_price,future_sell_price
12357,2491,7.52,0.4818,7.7,0.0648,7.99,0.1903,247,32,7.32,7.03
12358,2491,7.2,0.1227,7.54,0.3,7.98,0.2318,220,41,7.3,7.1
12359,2491,7.07,0.2155,7.26,0.105,7.5,0.1602,181,30,7.3,7.13
12360,2491,7.03,0.1565,7.14,0.2585,7.28,0.068,147,19,7.29,7.21
12361,2491,7.14,0.2235,7.33,0.0941,7.82,0.5098,255,24,7.98,7.71
12362,2491,7.22,0.0818,7.64,0.1939,7.85,0.4333,330,36,8.29,7.76
12363,2492,329.23,0.3369,348.01,0.1014,363.57,0.1716,43352,110,358.5,366.0
12364,2492,327.04,0.3607,336.44,0.1811,351.57,0.0679,38297,82,391.0,374.0
12365,2492,327.93,0.3172,350.87,0.0851,378.48,0.2382,42429,131,390.0,396.0
12366,2492,329.91,0.0993,351.24,0.073,380.83,0.4105,49331,127,422.0,425.0
12367,2492,374.27,0.1755,384.87,0.3072,407.86,0.1313,58544,102,458.5,439.0
12368,2492,383.72,0.2751,407.82,0.1894,455.28,0.1122,43840,111,491.5,431.5
12369,2492,407.82,0.2208,453.78,0.2512,479.09,0.1759,53381,158,458.5,409.5
12370,2492,445.53,0.3298,456.85,0.2392,479.45,0.15,52621,119,454.5,382.5
12371,2492,424.63,0.052,448.84,0.4829,477.45,0.1407,62185,159,433.0,396.0
12372,2492,400.2,0.1624,425.72,0.1089,447.78,0.3619,63723,152,444.5,395.5
12373,2492,397.45,0.1956,414.95,0.2738,439.46,0.0798,70324,143,414.5,392.0
12374,2492,396.62,0.1995,410.19,0.3744,429.29,0.13,72444,121,408.5,400.5
12375,2492,402.46,0.3618,412.96,0.2469,431.61,0.0663,59056,99,441.0,435.5
12376,2497,24.56,0.1786,25.12,0.2143,25.52,0.25,140,22,25.45,24.5
12377,2497,24.57,0.1615,25.0,0.2462,25.44,0.2308,130,20,24.9,24.2
12378,2497,23.15,0.1198,23.68,0.2188,24.48,0.2344,192,22,23.55,22.2
12379,2497,22.47,0.1615,23.08,0.2174,23.58,0.3043,161,19,22.4,22.3
12380,2497,22.25,0.3688,22.84,0.1562,23.43,0.125,160,22,22.5,22.0
12381,2497,22.22,0.3757,22.49,0.2376,22.96,0.1436,181,20,22.3,22.1
12382,2498,56.57,0.404,56.94,0.26,57.39,0.1519,8862,19,56.5,56.4
12383,2498,55.9,0.23,56.59,0.279,56.94,0.2426,8574,20,58.2,55.8
12384,2498,55.88,0.261,56.86,0.3737,57.64,0.0961,9886,28,56.8,56.2
12385,2498,55.95,0.3497,56.71,0.1932,57.58,0.0984,11186,28,57.2,56.6
12386,2498,56.24,0.2064,56.86,0.311,57.65,0.0645,11249,25,57.5,52.5
12387,2498,53.05,0.2132,54.03,0.2732,56.33,0.1294,17371,47,52.3,50.9
12388,2498,51.22,0.2378,53.55,0.2437,55.83,0.0926,23512,66,52.3,50.5
12389,2498,51.3,0.3064,53.53,0.1931,55.5,0.0734,27373,60,52.2,50.4
12390,2498,50.66,0.149,51.25,0.2503,51.84,0.2139,17774,21,52.3,51.2
12391,2498,50.8,0.1307,51.34,0.2588,51.91,0.2012,12722,20,51.9,50.7
12392,2498,50.8,0.1577,51.41,0.2593,51.88,0.2375,9865,20,51.9,51.0
12393,2498,50.84,0.2135,51.41,0.2499,51.89,0.1767,9223,20,51.7,51.4
12394,2499,12.45,0.0953,13.03,0.2293,13.6,0.1788,84913,37,13.15,12.5
12395,2499,12.62,0.1762,13.05,0.2531,13.6,0.1619,93778,37,13.15,12.05
12396,2499,12.76,0.1411,13.37,0.2631,13.76,0.2222,67060,29,12.65,12.15
12397,2499,12.24,0.1062,12.61,0.3262,12.94,0.2164,31539,23,12.55,12.05
12398,2499,12.24,0.3268,12.51,0.2411,12.92,0.1126,23946,23,12.5,11.5
12399,2499,11.66,0.0758,12.17,0.4583,12.38,0.2661,21590,22,11.9,11.2
12400,2499,11.7,0.1996,12.12,0.2746,12.33,0.1886,17940,21,11.75,10.6
12401,2499,11.35,0.2065,11.7,0.27,12.16,0.1862,18272,24,11.4,11.1
12402,2499,10.94,0.1375,11.32,0.2835,11.71,0.1775,15461,26,11.55,11.05
12403,2499,10.91,0.1159,11.25,0.3693,11.48,0.3299,18349,23,11.3,11.05
12404,2499,10.89,0.1057,11.18,0.3016,11.47,0.1959,15898,19,11.6,11.4
12405,2504,9.36,0.233,9.44,0.2485,9.48,0.2189,2640,18,9.42,9.3
12406,2504,9.35,0.317,9.4,0.2044,9.45,0.1684,2618,18,9.41,9.34
12407,2504,9.23,0.2621,9.29,0.0965,9.34,0.3846,2270,18,9.24,9.12
12408,2504,9.16,0.2961,9.23,0.1693,9.28,0.2255,1672,18,9.28,9.22
12409,2505,13.5,0.2898,14.16,0.0988,14.61,0.2283,2440,32,13.7,13.5
12410,2505,13.39,0.3355,13.66,0.3424,14.4,0.0839,2611,30,13.7,13.5
12411,2505,13.4,0.3331,13.64,0.4912,14.34,0.1013,2903,28,13.7,13.55
12412,2505,12.82,0.2438,13.17,0.2528,13.46,0.1625,886,19,13.1,12.6
12413,2505,12.8,0.2889,13.06,0.2562,13.3,0.129,1163,18,12.8,12.6
12414,2509,34.26,0.119,35.08,0.1916,36.38,0.3449,1983,58,34.1,32.9
12415,2509,33.26,0.1887,34.23,0.1813,35.05,0.3395,1081,49,33.5,33.3
12416,2509,33.0,0.2617,33.34,0.34,34.19,0.1881,856,34,33.85,33.4
12417,2509,32.98,0.2068,33.27,0.3622,33.61,0.1432,740,23,33.95,33.95
12418,2509,33.01,0.2136,33.26,0.1887,33.59,0.3957,604,22,34.7,32.35
12419,2509,33.56,0.4862,34.11,0.1047,34.52,0.1779,506,28,34.15,32.7
12420,2509,32.79,0.3004,33.62,0.2319,34.34,0.0877,992,47,33.15,32.1
12421,2509,32.65,0.2427,33.1,0.2356,34.23,0.1313,853,45,33.3,32.2
12422,2509,32.5,0.2546,32.96,0.2878,33.8,0.0959,813,38,33.5,31.8
12423,2509,32.29,0.1497,32.57,0.3144,33.0,0.1617,334,23,32.75,32.1
12424,2509,32.06,0.1429,32.45,0.477,32.77,0.0969,413,24,33.3,32.25
12425,2509,32.17,0.1525,32.51,0.23,33.17,0.1163,387,24,33.1,31.8
12426,2509,32.16,0.1954,32.52,0.2932,33.13,0.1596,307,24,32.9,32.25
12427,2515,8.41,0.2214,8.56,0.1766,8.71,0.1563,29404,47,8.4,8.36
12428,2515,8.23,0.0737,8.34,0.2775,8.43,0.2964,20600,40,8.51,8.35
12429,2515,8.24,0.0765,8.35,0.3448,8.42,0.3033,19836,36,8.58,8.39
12430,2515,8.28,0.1325,8.4,0.3862,8.49,0.1522,24647,43,8.45,8.22
12431,2515,8.4,0.4503,8.45,0.2596,8.54,0.0629,19932,24,8.52,7.98
12432,2515,8.3,0.0794,8.42,0.4974,8.51,0.105,20853,37,8.33,7.97
12433,2515,8.06,0.1939,8.25,0.1257,8.42,0.2768,21377,55,8.07,7.92
12434,2515,8.05,0.3338,8.22,0.1449,8.39,0.1076,21677,56,8.11,7.72
12435,2515,8.0,0.3256,8.07,0.3732,8.22,0.0836,19193,42,8.0,7.8
12436,2515,7.81,0.2558,7.93,0.1076,8.03,0.2744,18478,40,7.96,7.94
12437,2515,7.81,0.2919,7.92,0.2197,8.03,0.107,18441,40,8.03,7.87
12438,2515,7.79,0.2535,7.88,0.1516,7.98,0.1588,17964,32,7.93,7.84
12439,2515,7.85,0.144,7.9,0.3294,7.99,0.2018,10763,24,7.97,7.96
12440,2516,6.49,0.3929,6.6,0.3635,6.73,0.0465,817,21,6.45,6.46
12441,2516,6.42,0.0832,6.49,0.4058,6.62,0.3156,865,23,6.54,6.4
12442,2516,6.39,0.3129,6.47,0.092,6.55,0.1411,163,20,6.52,6.42
12443,2520,22.2,0.1964,22.47,0.3254,22.7,0.1224,4094,18,22.35,22.0
12444,2520,21.5,0.1908,21.85,0.197,22.1,0.3159,8113,24,21.5,21.0
12445,2520,21.06,0.2947,21.51,0.1994,21.97,0.1769,10220,30,22.0,21.45
12446,2520,21.06,0.2683,21.49,0.2163,21.88,0.2379,11616,30,22.1,21.25
12447,2520,21.07,0.3204,21.57,0.1366,21.88,0.1481,8420,26,21.65,21.5
12448,2520,21.39,0.1893,21.68,0.2883,21.95,0.2367,5678,23,21.85,21.35
12449,2520,21.46,0.1918,21.69,0.5348,21.97,0.047,7238,18,21.6,21.25
12450,2524,22.92,0.0392,23.68,0.1785,24.09,0.5027,1860,38,23.5,23.25
12451,2524,23.33,0.127,23.81,0.2225,24.12,0.4232,2063,30,23.5,23.15
12452,2527,33.31,0.0817,34.06,0.1834,34.72,0.3053,2339,32,33.15,31.35
12453,2527,31.93,0.4679,33.81,0.091,34.61,0.2138,3999,59,32.25,32.0
12454,2527,31.92,0.5494,33.16,0.0473,34.19,0.122,3870,50,32.55,32.45
12455,2527,31.76,0.3991,32.02,0.415,32.42,0.0879,3082,29,33.25,32.55
12456,2527,31.93,0.3396,32.33,0.2027,32.89,0.0972,957,30,33.05,31.05
12457,2527,32.27,0.2308,32.67,0.2272,33.0,0.2039,559,25,32.55,31.3
12458,2527,31.42,0.273,31.95,0.1493,32.81,0.228,978,43,31.95,30.8
12459,2527,31.4,0.3333,31.85,0.2181,32.73,0.072,972,39,31.7,29.95
12460,2527,31.17,0.1689,31.54,0.3458,32.02,0.1224,1119,33,30.95,30.4
12461,2527,30.21,0.2779,30.91,0.1202,31.55,0.1746,1065,39,31.15,30.8
12462,2527,30.22,0.2871,30.89,0.1649,31.38,0.1232,1031,36,31.25,30.75
12463,2527,30.16,0.1806,30.56,0.098,31.0,0.2225,908,27,31.25,30.7
12464,2527,30.47,0.0598,30.81,0.2311,31.06,0.496,502,18,31.15,30.75
12465,2528,16.05,0.3372,16.35,0.4496,17.32,0.0465,258,19,15.9,15.05
12466,2528,15.76,0.9424,16.33,0.0369,17.32,0.0054,2221,19,15.45,15.1
12467,2534,39.67,0.3098,40.99,0.1719,41.69,0.1935,18469,58,41.95,40.65
12468,2534,39.73,0.1499,41.01,0.2797,41.7,0.2579,23337,58,41.45,40.55
12469,2534,39.77,0.0564,40.99,0.3306,41.68,0.2546,24048,58,41.05,40.3
12470,2534,40.85,0.3765,41.21,0.1755,41.71,0.1171,12239,29,41.0,37.7
12471,2534,40.56,0.1908,40.86,0.3422,41.21,0.0889,6545,22,40.35,37.25
12472,2534,38.05,0.1707,38.97,0.3102,40.55,0.1826,16213,67,39.15,38.3
12473,2534,37.91,0.2164,38.93,0.3304,40.26,0.111,18747,67,39.0,37.55
12474,2534,37.86,0.1596,38.7,0.3764,39.54,0.0819,20605,63,38.6,38.25
12475,2534,37.66,0.1581,38.28,0.2877,38.77,0.1416,12551,39,39.4,38.6
12476,2534,37.85,0.1321,38.44,0.2908,39.01,0.1519,10025,38,39.25,38.1
12477,2534,37.82,0.1463,38.33,0.2207,39.03,0.2962,8255,38,38.7,38.2
12478,2534,38.24,0.1686,38.5,0.335,39.05,0.2246,8741,27,38.65,38.6
12479,2535,23.45,0.1765,24.01,0.2809,24.37,0.2463,5835,29,23.3,22.8
12480,2535,22.98,0.1689,23.46,0.1711,24.06,0.2863,6021,32,23.5,22.7
12481,2535,22.97,0.27,23.39,0.2887,23.89,0.1142,5455,31,23.25,22.9
12482,2535,22.91,0.2787,23.16,0.1157,23.56,0.2663,3613,21,23.65,22.8
12483,2535,23.0,0.2796,23.27,0.1483,23.56,0.2479,4631,19,23.45,22.85
12484,2535,23.01,0.384,23.25,0.3842,23.5,0.0451,4682,18,23.5,20.85
12485,2535,21.07,0.1906,21.74,0.285,23.15,0.1761,10090,31,22.0,21.55
12486,2535,21.07,0.216,21.69,0.3033,23.12,0.138,11108,38,22.35,21.85
12487,2535,21.07,0.2038,21.67,0.3947,22.09,0.0783,9438,31,22.35,22.0
12488,2537,7.6,0.2207,7.65,0.3203,7.72,0.1211,512,19,7.66,7.45
12489,2537,7.5,0.2627,7.59,0.2061,7.66,0.2685,689,27,7.52,7.31
12490,2537,7.5,0.422,7.59,0.141,7.66,0.1837,1007,27,7.45,7.31
12491,2537,7.35,0.1191,7.44,0.1819,7.51,0.4851,907,31,7.4,7.42
12492,2537,7.34,0.2093,7.42,0.0962,7.5,0.1786,946,21,7.49,7.4
12493,2537,7.33,0.2139,7.36,0.2917,7.43,0.2097,720,19,7.52,7.39
12494,2537,7.34,0.1725,7.43,0.3161,7.49,0.0239,794,21,7.43,7.3
12495,2542,45.27,0.1747,45.6,0.2823,46.07,0.2408,5511,24,45.2,44.5
12496,2542,44.61,0.4049,45.23,0.1984,45.54,0.271,6926,31,45.25,44.5
12497,2542,44.58,0.4123,44.9,0.1457,45.29,0.2136,7495,27,45.3,44.2
12498,2542,44.58,0.5226,44.9,0.1393,45.23,0.1005,6506,19,44.65,44.0
12499,2542,44.3,0.2651,44.57,0.297,45.08,0.032,5492,21,44.65,44.0
12500,2542,43.6,0.1628,44.05,0.3307,44.45,0.1826,4282,26,45.0,44.85
12501,2542,43.62,0.1599,44.12,0.3663,44.75,0.1282,4884,33,45.4,44.6
12502,2542,43.62,0.1896,44.12,0.1676,44.99,0.36,5047,41,45.3,44.95
12503,2542,44.26,0.0703,44.82,0.3247,45.11,0.416,4736,29,45.8,45.3
12504,2543,7.95,0.0526,8.14,0.1158,8.4,0.2842,95,18,8.09,7.95
12505,2545,26.35,0.1537,26.73,0.1407,27.0,0.4004,462,20,26.4,26.0
12506,2545,26.29,0.428,26.67,0.1214,26.99,0.2222,486,22,26.4,25.8
12507,2545,26.09,0.2333,26.34,0.3725,26.8,0.1609,553,22,26.4,26.3
12508,2545,26.05,0.4281,26.52,0.0958,27.85,0.1006,626,38,27.9,26.45
12509,2545,26.18,0.2598,26.86,0.1698,27.77,0.0968,589,47,26.9,26.55
12510,2545,26.51,0.3036,26.97,0.121,27.78,0.0893,504,38,26.75,26.55
12511,2547,11.15,0.2983,11.48,0.1764,11.87,0.2826,3701,23,11.7,11.55
12512,2547,11.24,0.2367,11.55,0.2262,11.89,0.2551,3841,20,11.65,11.5
12513,2548,64.24,0.0492,65.23,0.1244,66.12,0.4299,2419,26,64.1,63.5
12514,2548,63.74,0.2246,64.93,0.2863,65.45,0.2926,1603,23,64.3,63.1
12515,2548,63.62,0.3388,64.16,0.1757,65.06,0.3145,1520,22,63.9,63.0
12516,2596,25.29,0.2939,25.79,0.0564,26.15,0.4898,1613,22,26.7,26.2
12517,2596,25.61,0.0643,26.12,0.4761,26.47,0.1431,2132,30,26.85,26.1
12518,2596,25.82,0.1413,26.16,0.365,26.57,0.221,2548,25,26.5,25.85
12519,2596,25.85,0.1474,26.26,0.211,26.6,0.3067,1839,24,26.3,26.05
12520,2596,26.02,0.1772,26.24,0.2477,26.63,0.2477,1332,21,26.45,25.1
12521,2596,25.3,0.1693,25.82,0.1034,26.13,0.3371,1412,27,25.3,24.95
12522,2596,25.1,0.2944,25.46,0.1958,26.09,0.2382,1318,29,25.55,24.4
12523,2596,25.06,0.3131,25.39,0.256,25.92,0.0758,1332,26,25.1,25.0
12524,2596,24.69,0.0984,24.96,0.3535,25.3,0.1557,976,24,25.4,25.25
12525,2596,24.72,0.1612,25.0,0.3252,25.32,0.1864,1030,24,26.5,24.2
12526,2596,24.9,0.3328,25.54,0.2201,26.1,0.1035,1304,41,24.9,24.55
12527,2596,24.64,0.3881,25.15,0.1625,25.79,0.1035,1662,40,24.85,24.55
12528,2597,36.81,0.186,37.48,0.1163,38.67,0.4419,129,23,37.75,37.2
12529,2597,36.81,0.1905,37.56,0.2222,38.65,0.3175,126,27,38.5,37.4
12530,2597,36.81,0.2203,37.51,0.3051,38.28,0.0508,118,24,38.2,35.05
12531,2597,37.38,0.2786,37.64,0.4286,38.18,0.1214,140,18,36.2,36.2
12532,2597,35.09,0.0625,36.0,0.2159,37.62,0.25,176,27,36.8,36.4
12533,2597,35.17,0.1285,36.22,0.2291,37.64,0.1955,179,28,36.6,36.5
12534,2601,12.06,0.1131,12.39,0.2774,12.57,0.4171,26331,18,12.4,12.15
12535,2601,12.09,0.1852,12.36,0.2217,12.57,0.2792,26344,18,12.8,12.3
12536,2601,11.91,0.2976,12.15,0.1198,12.53,0.2403,25301,18,12.3,11.3
12537,2601,11.93,0.3323,12.19,0.2377,12.59,0.1838,28159,18,12.05,11.1
12538,2601,11.45,0.0433,11.9,0.4487,12.16,0.1813,29931,21,11.6,11.45
12539,2601,11.4,0.2537,11.88,0.2608,12.18,0.1877,23781,25,11.65,11.6
12540,2601,11.33,0.2511,11.54,0.3483,11.88,0.232,20705,20,12.55,12.0
12541,2601,11.47,0.3309,11.98,0.2642,12.39,0.1687,24515,30,12.2,11.85
12542,2601,11.58,0.2324,12.03,0.388,12.4,0.1441,22788,23,12.1,11.85
12543,2603,13.36,0.2635,13.79,0.1132,14.14,0.3007,45965,22,13.45,12.8
12544,2603,13.27,0.4117,13.58,0.1269,13.93,0.1951,50574,23,13.0,12.9
12545,2603,12.93,0.2714,13.31,0.3757,13.58,0.0992,53933,20,13.1,13.15
12546,2605,15.21,0.2503,15.48,0.2585,16.01,0.2863,7810,22,15.45,15.3
12547,2605,15.23,0.3142,15.49,0.2808,16.02,0.2234,7390,22,15.5,15.3
12548,2606,32.16,0.2182,32.67,0.2074,32.85,0.4194,1755,19,32.35,31.6
12549,2606,31.68,0.1913,31.88,0.1913,32.17,0.3758,1647,19,33.5,32.0
12550,2606,31.33,0.323,31.79,0.1559,32.15,0.2801,1328,24,32.15,29.7
12551,2606,30.66,0.2163,31.31,0.2878,31.93,0.1412,2238,37,31.5,28.95
12552,2606,29.89,0.4097,30.67,0.2309,31.41,0.1797,4340,46,30.7,29.1
12553,2606,29.23,0.1465,29.92,0.5219,30.91,0.0977,7336,61,30.35,29.4
12554,2606,29.32,0.2377,29.92,0.4372,30.75,0.0587,8809,50,30.0,29.2
12555,2606,29.3,0.2368,29.76,0.3334,30.1,0.2307,7051,36,29.75,29.7
12556,2608,39.21,0.4057,39.43,0.2582,39.91,0.127,244,21,39.9,39.75
12557,2608,39.21,0.2577,39.45,0.3608,39.9,0.0412,194,18,40.05,39.7
12558,2608,39.42,0.2838,39.76,0.2227,39.99,0.3581,229,18,39.85,39.55
12559,2609,9.39,0.1876,9.49,0.4098,9.62,0.216,8518,41,9.28,8.98
12560,2609,9.14,0.1389,9.38,0.1429,9.49,0.3037,11494,47,9.21,8.75
12561,2609,9.02,0.3406,9.14,0.2571,9.4,0.1131,15378,51,8.87,8.83
12562,2609,8.82,0.2512,9.02,0.2586,9.14,0.1228,18012,44,9.1,9.05
12563,2609,8.83,0.2992,9.0,0.3455,9.09,0.1365,16031,47,9.15,8.88
12564,2609,8.83,0.4087,9.01,0.1415,9.1,0.2454,11734,41,9.12,8.88
12565,2609,8.9,0.1275,9.02,0.2001,9.1,0.3909,9514,33,8.97,8.79
12566,2609,8.91,0.3606,9.04,0.0958,9.1,0.4273,7624,28,9.05,8.65
12567,2609,8.81,0.0714,8.92,0.5182,9.07,0.1457,6260,33,8.85,8.71
12568,2609,8.7,0.2598,8.78,0.2404,8.92,0.3734,6143,37,8.88,8.8
12569,2609,8.7,0.2123,8.77,0.5864,8.92,0.0925,7819,36,8.94,8.86
12570,2609,8.7,0.1669,8.77,0.4809,8.86,0.1388,8150,30,8.99,8.91
12571,2609,8.77,0.4423,8.86,0.1741,8.95,0.1454,6670,28,9.04,8.95
12572,2610,9.85,0.4697,9.88,0.1381,9.95,0.1032,19791,19,9.85,9.53
12573,2610,9.68,0.2328,9.77,0.0837,9.85,0.5377,24345,36,9.71,9.43
12574,2610,9.58,0.2431,9.67,0.3451,9.84,0.1612,26369,41,9.55,9.4
12575,2610,9.46,0.3499,9.58,0.1898,9.7,0.1798,34848,43,9.62,9.42
12576,2610,9.46,0.367,9.56,0.1846,9.65,0.1017,30568,32,9.53,9.3
12577,2610,9.45,0.5966,9.5,0.1557,9.58,0.0555,21419,23,9.44,9.33
12578,2610,9.31,0.3353,9.42,0.3326,9.55,0.0481,22979,33,9.4,9.35
12579,2610,9.31,0.3456,9.39,0.2106,9.45,0.093,21385,19,9.43,9.3
12580,2610,9.31,0.2794,9.37,0.221,9.42,0.183,19375,18,9.46,9.39
12581,2610,9.35,0.1698,9.4,0.2918,9.44,0.2332,19949,18,9.46,9.45
12582,2611,7.79,0.1565,7.84,0.2665,7.91,0.1394,409,21,7.8,7.75
12583,2611,7.72,0.2088,7.82,0.2851,7.91,0.1586,498,26,8.22,8.13
12584,2611,7.76,0.0497,8.03,0.1858,8.14,0.5086,2395,48,8.34,8.17
12585,2611,7.74,0.0446,8.08,0.2788,8.2,0.4205,3791,54,8.4,8.31
12586,2611,8.07,0.203,8.19,0.3922,8.3,0.1001,4296,50,8.67,8.65
12587,2611,8.21,0.467,8.32,0.1164,8.57,0.0898,2518,39,8.94,8.85
12588,2611,8.29,0.1725,8.6,0.1365,8.81,0.2112,2197,64,9.18,9.15
12589,2611,8.63,0.0873,8.83,0.1661,9.05,0.3159,2830,65,9.36,8.55
12590,2611,8.79,0.1496,9.04,0.2497,9.25,0.2254,3776,71,9.05,8.57
12591,2611,8.61,0.1804,9.0,0.2243,9.25,0.1991,4275,68,8.89,8.42
12592,2611,8.62,0.2655,8.92,0.1552,9.26,0.2288,3654,68,8.62,8.45
12593,2611,8.57,0.3266,8.73,0.0749,8.95,0.1504,2939,53,8.55,8.42
12594,2611,8.51,0.4947,8.62,0.1192,8.76,0.051,1803,39,8.5,8.4
12595,2614,12.32,0.0535,12.74,0.1326,13.02,0.3995,12093,21,12.5,12.2
12596,2614,12.27,0.3754,12.6,0.1622,12.86,0.2794,8380,22,12.75,12.6
12597,2630,28.92,0.125,29.21,0.1106,29.68,0.4856,208,24,29.3,29.1
12598,2630,28.94,0.1486,29.2,0.2883,29.7,0.4099,222,22,29.3,28.7
12599,2630,27.86,0.0854,28.43,0.4268,28.86,0.2195,82,20,28.15,27.8
12600,2634,30.89,0.1244,31.05,0.4184,31.48,0.28,4532,18,30.75,30.6
12601,2634,30.09,0.3203,30.65,0.058,31.02,0.3765,5710,26,30.95,30.5
12602,2634,30.09,0.3318,30.64,0.2159,30.93,0.2396,5513,25,31.75,31.55
12603,2634,30.09,0.3428,30.69,0.2957,31.46,0.1435,5665,37,32.15,31.4
12604,2634,30.72,0.333,31.45,0.2025,31.92,0.2151,4138,34,31.7,30.85
12605,2634,30.7,0.0602,31.45,0.3349,31.92,0.308,2890,34,31.75,30.85
12606,2634,31.02,0.1833,31.52,0.0982,31.94,0.3191,2068,27,31.15,30.6
12607,2634,30.96,0.4967,31.19,0.0842,31.49,0.1147,1377,19,31.0,30.4
12608,2634,30.75,0.2727,30.99,0.4876,31.37,0.0466,1694,24,30.8,30.65
12609,2636,24.12,0.229,24.52,0.1896,24.82,0.1933,1878,23,24.8,24.3
12610,2636,24.09,0.1413,24.47,0.2558,24.79,0.2776,1974,22,24.65,24.35
12611,2636,24.45,0.2971,24.69,0.3127,24.93,0.1561,1858,18,24.6,23.9
12612,2636,23.83,0.2816,24.05,0.1106,24.39,0.374,877,19,23.95,22.9
12613,2636,23.04,0.1658,23.34,0.2418,23.79,0.2917,1001,22,23.9,23.55
12614,2636,23.06,0.1902,23.36,0.2536,23.69,0.2826,1104,22,23.9,22.4
12615,2636,23.16,0.0524,23.59,0.4577,23.77,0.2404,2292,21,23.3,22.8
12616,2636,22.5,0.0528,23.04,0.1408,23.66,0.6697,2195,28,23.05,22.8
12617,2637,28.31,0.2878,28.63,0.2509,28.81,0.2842,841,18,28.5,28.35
12618,2637,28.23,0.1074,28.58,0.321,28.74,0.4105,838,18,28.85,28.65
12619,2637,28.23,0.1187,28.58,0.2982,28.77,0.3047,758,18,28.85,28.65
12620,2640,80.01,0.227,81.26,0.2649,82.33,0.1243,185,26,79.8,79.8
12621,2640,78.72,0.1545,79.92,0.3305,81.25,0.2704,233,36,81.0,79.6
12622,2640,78.7,0.1618,79.78,0.3179,80.67,0.2428,173,29,80.1,79.6
12623,2640,78.7,0.1321,79.82,0.4387,80.67,0.1981,212,29,80.4,77.7
12624,2640,78.02,0.1685,79.05,0.0761,79.89,0.5924,184,28,78.5,75.6
12625,2640,77.3,0.2732,78.12,0.1392,79.73,0.2371,194,40,77.2,74.8
12626,2640,76.23,0.3542,77.62,0.262,79.14,0.0664,271,42,76.5,75.9
12627,2640,75.39,0.1407,76.3,0.2624,77.46,0.1863,263,32,77.2,77.2
12628,2640,75.07,0.1025,75.86,0.2014,76.61,0.2473,283,25,79.2,76.8
12629,2640,75.34,0.1722,76.77,0.2649,78.49,0.2252,302,44,77.8,76.4
12630,2640,76.78,0.3787,77.8,0.1262,78.7,0.2093,301,34,76.9,75.6
12631,2641,7.42,0.2462,7.59,0.0568,7.74,0.1856,3891,47,7.25,7.12
12632,2641,7.14,0.2339,7.41,0.2693,7.54,0.1458,4006,51,7.3,7.1
12633,2641,7.12,0.2646,7.21,0.3042,7.44,0.0913,3484,46,7.28,7.15
12634,2641,7.1,0.1852,7.16,0.3893,7.22,0.267,3596,25,7.28,7.01
12635,2641,7.15,0.3328,7.19,0.28,7.24,0.1136,2518,18,7.2,6.75
12636,2641,7.08,0.1414,7.16,0.5281,7.21,0.1888,2405,25,7.13,6.77
12637,2641,6.79,0.1884,6.98,0.1689,7.16,0.2493,3434,53,7.05,6.82
12638,2641,6.79,0.1845,6.95,0.2319,7.11,0.1111,3692,45,7.06,6.8
12639,2641,6.79,0.2161,6.92,0.3584,7.01,0.1755,3128,35,7.08,6.88
12640,2641,6.82,0.2795,6.92,0.2395,6.99,0.1531,1875,31,7.13,7.01
12641,2641,6.83,0.3437,6.93,0.1004,7.02,0.1617,1484,30,7.17,7.07
12642,2641,6.84,0.2531,6.98,0.1299,7.1,0.3696,1948,36,7.22,7.09
12643,2641,6.97,0.0792,7.09,0.5657,7.16,0.1125,1805,29,7.22,7.11
12644,2642,24.54,0.1938,25.03,0.2042,25.52,0.1972,289,19,24.8,24.35
12645,2642,24.5,0.2532,25.02,0.1721,25.53,0.1916,308,20,24.6,24.0
12646,2705,6.46,0.3137,6.53,0.1562,6.6,0.2714,1492,23,6.58,6.42
12647,2705,6.46,0.3836,6.52,0.2826,6.61,0.0912,1228,23,6.55,6.4
12648,2705,6.46,0.5013,6.52,0.1251,6.61,0.0947,1183,23,6.48,6.42
12649,2719,7.39,0.1735,7.56,0.2755,7.7,0.1224,98,21,8.05,7.51
12650,2719,7.37,0.2234,7.54,0.3085,7.82,0.0957,94,28,7.66,7.44
12651,2719,7.36,0.2667,7.52,0.3067,7.86,0.1067,75,24,7.54,7.6
12652,2719,7.44,0.2,7.67,0.1,7.93,0.1167,60,23,7.6,7.37
12653,2723,299.55,0.2489,305.19,0.2376,311.07,0.0962,707,39,300.0,291.5
12654,2723,292.28,0.3565,296.95,0.189,301.29,0.2775,418,30,299.0,291.5
12655,2723,292.31,0.3711,296.06,0.1614,298.33,0.2201,477,23,302.0,292.5
12656,2723,292.19,0.4389,294.53,0.1426,297.82,0.2259,540,24,297.0,293.5
12657,2723,292.49,0.1303,294.93,0.5785,297.8,0.1343,752,21,305.0,289.5
12658,2723,293.17,0.1673,295.33,0.6048,300.35,0.0279,825,26,294.5,288.0
12659,2723,291.11,0.1513,295.04,0.6371,301.45,0.0369,813,28,293.5,291.0
12660,2723,290.55,0.355,295.15,0.2308,301.45,0.0592,507,31,300.0,290.5
12661,2723,289.18,0.187,291.48,0.439,296.27,0.1762,369,24,296.5,290.0
12662,2723,288.97,0.1852,291.96,0.3165,296.34,0.2761,297,24,294.5,288.0
